tweet_id,label,tweet
3.81E+17,0,poor liam he is teething so that means screaming baby which also means tylenol is his bff right now
4.15E+17,0,bugaboos temp has gone from to degrees emo_neg humidifier running user_mention on her feet and ibuprofen administered naptime sicktot
3.85E+17,0,awkwardly walking by two guys talking about how theyre going to pop some advil win they get home thuglife
7.16E+17,1,when the only painkillers you can find are paracetamol with caffeine so you take them even when its url
3.31E+17,0,b if youre slipping me prozac im gonna be pissed me actually you wont thats the point longtermrelationship fb
4.32E+17,0,be careful try not to lead her on shortys heart is on steroids because her love is so strong
6.43E+17,0,user_mention i thought we had an agreement that you would urge them to send me free booze or valium
7.63E+17,0,i can wait till steroids are legal imagine all the records thatll be broken and baseball might become watchable
8.19E+17,0,for my fellow depressives i recommend looking into ashwagandha root extract it is a natural stress reliever like xanax
7.91E+17,0,im going to bed the steroids have u all mixed up rt user_mention nobody under years old liked mash
6.43E+17,0,user_mention im also on topamax because i have nerve damage in both legs they think immune system attacked them
6.08E+17,0,he fighting his sleep so bad dozing off then crawling around poor guy already gave him orajel and motrin
8.18E+17,0,you aint got a car or your own place and no job but you can buy xanax wait what
6.42E+17,0,just put me in a crazy hospital and give me xanax everytime i wake up from a xan coma
6.36E+17,0,user_mention watch on your flight anthony bourdains no reservations three sheets sword art online food wars shokugeki no soma
6.44E+17,0,user_mention yeah i got of lexapro and starting smoking weed i get panic attacks once in awhile still though
8.04E+17,1,they injected me twice which didnt do anything i felt everything and now they are giving me motrin tylenol3
6.37E+17,0,wow haha i rlly wish i hadnt used up my ativan prescription b4 tonights new and exciting panic attack
8.22E+17,0,sen pat roberts wyden got a valium pill here that you might want to take for a second url
7.05E+17,0,instead of reaching for ibuprofen the next time you have a flare up of back pain try turmeric url
6.02E+17,0,great response from the nhs to the paracetamol research occasional use has not been proved to be detrimental url
5.59E+17,0,i cant sleep and i cant take any pills to sleep fml bestie can i take tylenol pm user_mention
6.36E+17,0,user_mention user_mention yes tara and edulis foxley dailo soma hanmoto sam james glory hole walking around chinatown kensington mkt
7.54E+17,0,what woman doesnt like men with muscles not body building muscles but regular male non steroid muscles crazy talk
6.41E+17,0,to my partners in micro whos goin to sniff adderall afterschool today my prayers go out to yall smh
6.43E+17,0,ahh finally in bed and falling asleep to svu that doink doink sound is like ambien to my ears
6.41E+17,0,today is the kind of day when i wish i hadnt given all my xanax to a famous skateboarder
2.38E+17,0,finally out of the hospital finger isnt broken or fractured cure for my baby girl is tylenol and popsicles
6.45E+17,0,user_mention good news from the debate all the males have a healthy prostate unless theyre on cialis hours standing
6.69E+17,0,another new blush oxycodone almost time for the black friday sale it will start thursday at am pacific url
6.44E+17,0,if everyone woke up and took a vicodin there would be no war this is why im not president
7.89E+17,0,buying and selling a house should come w a free scrip for xanax this could be a show user_mention
6.34E+17,0,you dont now pain until you sustain a foil cut its like a paper cut but on steroids hairstylistlife
6.32E+17,0,miss you lorazepam really autocorrect because thats exactly what i wanted to say when i typed miss you lots
6.39E+17,0,user_mention user_mention worth remembering given mccoys proclivity for running he is always one play away from ir backup yes
6.41E+17,0,pain meds make the pain go away waiting for the percocet to kick in to put me to sleep
6.39E+17,0,health advisory you might not be able to feel your hands after two scoops of c4 mixed with adderall
7.66E+17,0,tylenol can lead to child behavioral problems if you take them while your pregnant smh its always something watchthenews
6.21E+17,0,so you can get suspended for steroids and then get nominated for comeback player of the year espys arod
6.40E+17,0,chrb meds committee suggests proposal that gives racing assoc option to have thirdparty lasix or private administration under supervision
5.61E+17,0,user_mention well i figured i dont need all of the steroids and yes thatd be solid get that progress
7.09E+17,0,nothing says moms night out like having baby snot streaked down your shirt and infant tylenol on your pants
6.42E+17,0,user_mention i have poison ivy and poison sumac i was given prednisone for it i hope it helps fast
6.56E+17,0,i gave eli tylenol for his teething and he fell asleep within minutes my poor babys mouth hurts emo_neg
4.90E+17,0,yho rt user_mention someone buy user_mention their community manager a bottle of vodka and a pack of prozac url
6.63E+17,0,my birthday present is gonna be on steroids hence i need a perfect location a theme and staff o_o
6.39E+17,0,when your oldest godson says hes going to get you viagra for christmas so i dont get headaches anymore
6.82E+17,0,user_mention well i kinda agree at least its not as bad as downing tylenol that will kill your liver
6.42E+17,0,user_mention user_mention for when our daughters are teens im foreseeing some smoothies all our girls have brattitude for days
7.95E+17,0,i didnt unfortunately it was a case of hot water bottle and paracetamol glad it eased off a little
6.37E+17,0,user_mention user_mention no you dont understand my user_mention marathons calm my panic disorders and aspergers overload better than xanax
6.46E+17,0,tecta is my new bff i dont know how people deal with heartburn prednisone is killing my stomach emo_neg
7.36E+17,0,monitored my sons hand all day i gave him benadryl ibuprofen iced and elevated his hand the swelling escalated
6.44E+17,0,i love that ben carson is being used as xanax for when user_mention and user_mention get too heated cnndebate
6.38E+17,0,order reasonable generic no instruction cialis generic mg i forgot my password cialis without prescription cialis online cheap yim
3.78E+17,0,when i was i had the short lived aim screen name arodishot so the steroids are really my fault
1.52E+17,0,free infant or advil do you have a smiley360 account smiley360 is another great place to grab fre url
6.46E+17,0,bananas contain a natural chemical which can make a person happy this same chemical is also found in prozac
5.33E+17,0,local singer kansiime further remanded to luzira over porn song ms jemimah kansiime a.k.a panadol wa basajja in url
6.48E+17,0,need to calm down go to a spar or a church find something with valium and take veep lol
6.42E+17,1,obviously despite weight gain i felt better on them became dependant on the prednisone it took away the pain
6.99E+17,0,yes rt user_mention diy valentines desserts dark chocolate dipped plan b easy nobake xanax poppers red velvet adderall truffles
3.89E+17,0,user_mention true but it still feels miserable ugh love ya though pop an advil and get some rest xoxo
6.37E+17,0,jesus yeez have got te believe me im the son of god nurse margaret get this cunt mare diazepam
6.47E+17,0,today im celebrating days being clean of vicodin pills and well back to day being clean of alcoholic drinks
7.69E+17,0,this video literally gave me a fucking migraine u need to paypal me for a fucking ibuprofen user_mention url
6.45E+17,0,when i get back from this trip i am going to send xanax a sincere effusive thank you note
6.39E+17,0,user_mention pretty impressive youre awake at this hour amphetamine salts for breakfast didnt know you could even own jaguars
6.41E+17,1,i wanna say ill never take xanax again because i black out but we all know thats a lie
6.43E+17,0,user_mention oh gosh someone on my course used to make jokes like oh im stressed get me some prozac
6.03E+17,0,the paracetamol challenge my god these kids today are absolutely tick imagine gettin a few anadin plus on url
6.44E+17,0,user_mention user_mention user_mention no shit dumb ass thats my buddy weve gang banged dpd before gg or gtfo nerd
